Application_ID,Office_ID,Location,Certificate_Type,No_of_Staff,Average_Processing_Time_Mins,Applications_Received_This_Month,Applications_Processed_This_Month,Pending_Applications,Office_Working_Hours_Per_Week
4b0e9e98-be05-456a-af1b-36e5b69fe12e,OFC8203,Agartala,Death Certificate,37,20,665,583,82,35
05e352c6-20eb-405d-93c7-5d34141b2704,OFC3505,Solan,Marriage Certificate,19,166,102,78,24,35
7be2122a-3012-4bdb-b46d-6fc2678f83bf,OFC5744,Hubli,Death Certificate,20,101,868,274,594,45
abf58e59-d5de-4d31-a532-33c44a8743b9,OFC1258,Varanasi,Marriage Certificate,43,71,636,629,7,35
3953856c-2e67-4c77-a309-de4aa83330ce,OFC9960,Muzaffarpur,Income Certificate,12,39,87,82,5,45
3bbb08ca-4030-40f0-b6da-355a348bdfba,OFC7085,Central Delhi,Income Certificate,13,143,173,162,11,35
03444f5f-228a-4e56-b1f9-2135247423a6,OFC7411,Pasighat,Income Certificate,8,124,942,573,369,48
725da33b-98bd-4a70-862f-53c8c8885726,OFC7223,Udaipur,Marriage Certificate,17,148,601,62,539,35
b87e9b1d-1b54-428b-aa8e-423611831530,OFC7474,Bhilwara,Birth Certificate,47,75,774,535,239,45
5d32f919-c784-4c3d-8c20-314950487e81,OFC5784,Jabalpur,Income Certificate,49,45,686,454,232,45
392fff4e-6cbd-4ab8-aec4-c5bf01ff81e5,OFC3284,Junagadh,Birth Certificate,41,50,100,63,37,40
2da98dad-3f6c-4963-a6e2-bde848a5bc40,OFC4414,Jamshedpur,Caste Certificate,22,144,134,101,33,40
ae0b10e0-f40f-49bb-846e-7179e836c41e,OFC9270,Agra,Marriage Certificate,45,152,722,314,408,35
7e7512c9-20d6-4bb3-912b-895a3119b5a4,OFC6804,Asansol,Caste Certificate,8,52,279,70,209,45
40d1f5cf-a512-4580-8734-f721eba805cf,OFC3667,Nanded,Caste Certificate,37,141,946,752,194,48
73e09eac-0887-4eff-b158-c4ca65cba47b,OFC1203,Bareilly,Birth Certificate,32,145,160,36,124,48
26604af0-cba1-408c-a931-949919d345c5,OFC5966,Ranchi,Death Certificate,31,59,686,141,545,40
cad630c2-5898-4b3f-972c-03647a0b76ea,OFC2759,Kailashahar,Marriage Certificate,48,110,884,76,808,40
ee4e8b7d-0b23-4966-b446-97d967de6196,OFC7506,Ajmer,Caste Certificate,28,31,94,66,28,35
11a756b4-e83b-4c29-8a53-09a4dc04276b,OFC7109,Karimnagar,Income Certificate,44,77,506,330,176,40
a025eb49-7d13-464c-8d69-399013fc5bc0,OFC2971,Bhagalpur,Caste Certificate,13,170,631,236,395,40
57ad71c0-13b5-4e60-9f9a-3c2485658322,OFC5977,Roorkee,Income Certificate,24,131,503,225,278,35
e2a4cc0c-4964-46f5-92cf-ee7f60b547a3,OFC9602,Malda,Income Certificate,34,124,187,140,47,40
1c133fa8-9f90-46a5-9a3d-903b71ad0a96,OFC2406,Alwar,Marriage Certificate,47,97,506,83,423,40
f2cbddf8-fec5-444f-880c-37abad4b5637,OFC3336,Gorakhpur,Birth Certificate,17,74,693,385,308,45
291cf799-d39b-4bd9-ba94-364eb8f9268e,OFC8857,Panaji,Death Certificate,41,38,233,226,7,35
3a9e9634-7ffb-4b5d-8daa-69b394e3f51b,OFC8390,Coimbatore,Marriage Certificate,35,92,757,342,415,35
2a8e205b-eb89-472c-a3d1-6620fb0833bd,OFC1961,Minicoy,Income Certificate,12,163,442,294,148,48
7e20a2f7-5484-4e10-9c10-a05fe34f547e,OFC9547,Tura,Marriage Certificate,29,170,808,40,768,35
7505a9c6-ec07-446b-a3c9-8f03ddd8ee4a,OFC7787,Bhavnagar,Marriage Certificate,7,21,983,828,155,40
b36e5680-bfa9-4b01-931e-9a13e237326f,OFC4791,Lunglei,Marriage Certificate,36,177,790,93,697,48
38c0e864-7b7b-4280-91c8-b9b407803a80,OFC1910,Kashipur,Marriage Certificate,26,156,711,639,72,40
4ca59975-13ad-42d8-a190-68419738643e,OFC8591,West Delhi,Marriage Certificate,50,142,122,35,87,45
21b22d86-c7b6-4949-9c8b-0e0d4d38eb89,OFC8361,Itanagar,Domicile Certificate,48,59,107,65,42,35
c8a7d2cc-2713-4b88-9214-abd9526efe26,OFC3162,Haridwar,Caste Certificate,18,117,139,127,12,48
0d2d5594-025a-4eab-8ea8-074f82307d7a,OFC8687,Arrah,Marriage Certificate,47,141,488,32,456,48
ba3ca689-d26a-4a3c-881a-05483c152f6f,OFC2936,Junagadh,Domicile Certificate,49,18,426,122,304,35
9da0e2c5-f57f-49d6-b1ae-d2576ec777b1,OFC3617,Mysore,Birth Certificate,6,16,449,367,82,35
2bbb7b74-3aeb-48c3-a428-ceae66f415d5,OFC5807,Bilaspur,Domicile Certificate,41,101,308,264,44,40
34c5d274-b794-4854-af2b-a7a1a5fb1d31,OFC5616,Salem,Domicile Certificate,27,17,448,383,65,48
cd365db2-cbea-45f4-a5ff-b902f93ab056,OFC7679,Ramgarh,Marriage Certificate,28,61,757,472,285,35
640e376a-9159-4bb0-bb27-b0b518ed7fb7,OFC9953,Minicoy,Income Certificate,21,94,278,183,95,45
c6b99cc4-cf35-49f5-801e-5a66d50ee788,OFC3555,Alwar,Domicile Certificate,35,46,380,344,36,48
e242cebe-d36f-42c9-b00b-73d68d91663e,OFC1895,Kavaratti,Marriage Certificate,11,155,352,77,275,40
ffc7396f-416e-4b54-83eb-575dd38a6b7b,OFC8653,Anantnag,Caste Certificate,30,130,685,219,466,35
30adc738-c09c-48c3-9de9-06bba962c9c0,OFC3436,Purnia,Caste Certificate,31,94,880,274,606,40
9a71f56e-48b9-407a-8ee0-d3f9770e46e8,OFC6110,Nashik,Caste Certificate,6,27,656,554,102,48
8b2ec1ec-a53b-4c70-97c5-a3028789a4ae,OFC3506,Salem,Income Certificate,42,140,722,367,355,48
b965e989-a7c6-49d6-ba62-0666f68ee57b,OFC1170,Mayabunder,Birth Certificate,35,37,435,149,286,35
9bcd36a0-a2fc-490c-8159-17b107e991a6,OFC9959,Belgaum,Caste Certificate,16,65,647,99,548,45
152f3a41-3891-4823-b899-5e0b4577f998,OFC7012,Rudrapur,Domicile Certificate,48,175,198,176,22,48
9af50968-3d06-4dd5-b959-75e25e1ef072,OFC9105,Vellore,Marriage Certificate,24,140,559,554,5,45
d09eb958-25a4-4634-8a7c-f64e237ce030,OFC5069,Mahbubnagar,Marriage Certificate,47,149,380,295,85,35
d7c5501d-94df-4a87-8d6a-75677758ff0e,OFC1752,Nashik,Marriage Certificate,19,114,970,276,694,45
ffc9e1e6-2770-42e4-870c-8d9af111ca13,OFC5959,Sagar,Marriage Certificate,8,144,172,41,131,45
eb7ba411-e3a7-4f1f-9625-b80c4a2333f6,OFC4483,Gandhinagar,Caste Certificate,38,51,123,79,44,45
4e8806cb-547a-46da-ab01-6c0eff178b65,OFC3415,Anand,Income Certificate,41,179,468,219,249,35
fb3eda1a-b2c1-489f-94f5-a6e5a6b85d65,OFC5311,Rewa,Caste Certificate,40,62,947,174,773,35
9faad72b-ebcd-497a-a8b8-d16bf3170464,OFC5811,Vasco da Gama,Birth Certificate,23,179,222,204,18,35
dd9280c7-3870-4aa5-8e5b-3225d0448892,OFC9039,Havelock,Marriage Certificate,38,48,928,102,826,48
d3d88896-bd07-48ca-981f-a2dadc35244f,OFC1079,Muzaffarpur,Birth Certificate,9,174,787,706,81,45
c684b1c8-b71d-475f-b27a-4a9398543a61,OFC5328,Bardhaman,Caste Certificate,23,58,808,506,302,45
d1b2a9e2-257a-4408-ab0c-68aed00ceb28,OFC6323,Pathankot,Marriage Certificate,6,165,88,83,5,35
47df18e8-efcd-43e6-b50e-1f6303c261df,OFC6959,Alwar,Death Certificate,31,124,671,469,202,40
166e45a2-e25c-46c5-9465-e7c4efe2e3ed,OFC6645,Dehradun,Death Certificate,49,170,546,164,382,48
8dee4a05-715b-4ca1-8e27-6116bf644df5,OFC9049,Tuensang,Income Certificate,26,67,661,516,145,45
08c422ef-df11-468e-83aa-38b8f8e39160,OFC7722,Bathinda,Birth Certificate,13,77,655,89,566,48
efddb1d0-63df-41dc-9334-273f3da9f35c,OFC9545,Silchar,Death Certificate,36,67,478,101,377,45
9ccdc75b-11e0-4e9f-ad62-2ce16fb12982,OFC5341,Central Delhi,Death Certificate,41,71,912,315,597,48
639ffbec-9638-47d5-a5f3-04a2fe82078b,OFC3579,Chennai,Death Certificate,19,99,750,252,498,40
6f3d15a2-7b8e-434d-abf1-a08c0eee03af,OFC5113,Surat,Death Certificate,20,176,769,556,213,45
c19c0b94-87bb-479c-965f-b4fbc36f2856,OFC4653,Port Blair,Death Certificate,5,134,222,210,12,45
a26c9deb-b519-4e81-8334-4663712fb8a7,OFC3480,Geyzing,Caste Certificate,12,83,407,114,293,48
0ba84cfa-1d92-4113-abbf-f3d9d090d148,OFC1472,Bilaspur,Domicile Certificate,12,88,869,163,706,40
11bae2a7-6634-4899-a98d-8cf8ba7314bc,OFC9390,Deoghar,Income Certificate,49,142,837,220,617,40
cb009e5c-6e1b-4a7b-b397-40414bf96577,OFC2701,Kathua,Income Certificate,16,67,469,335,134,40
aaab34ad-4d7f-469c-9e07-cc291366c538,OFC3412,Thoubal,Marriage Certificate,46,40,576,566,10,40
8a11e543-d53e-490a-a9b1-5eaa6a07adb7,OFC3896,South Delhi,Death Certificate,7,134,566,112,454,40
9297f5c2-134b-4ba5-9696-53ad5e7c923a,OFC4856,Bardhaman,Birth Certificate,32,72,533,84,449,48
6e634036-961f-4dc8-ba1e-bcf4bfa58cfc,OFC3778,Jamnagar,Domicile Certificate,12,109,715,249,466,45
f3df643c-fca9-47f4-8ce1-8030d793a759,OFC3572,Baramulla,Income Certificate,48,51,308,119,189,35
ab5761d7-18a5-4ef3-a54c-8be37d2b7333,OFC2546,Surat,Domicile Certificate,9,165,961,177,784,35
c4e6c305-c56f-49f1-a88a-f8f8513eef04,OFC4021,Bikaner,Marriage Certificate,33,19,380,134,246,40
30ca003f-54b4-4090-b717-08e1c47f2ff9,OFC3305,Asansol,Income Certificate,31,116,202,63,139,40
196c276b-e54e-482e-9479-9acfe53f599f,OFC2724,Thane,Caste Certificate,39,174,691,96,595,35
810e47d4-9990-4d9b-830c-a58e40667146,OFC3967,Lunglei,Marriage Certificate,9,126,564,270,294,40
4c1ac392-5466-446f-81c5-3956099545e0,OFC6180,Bardhaman,Domicile Certificate,30,141,563,396,167,35
2560e7be-e08a-4061-ab35-52ef5bd9ff84,OFC2363,Gulbarga,Income Certificate,21,179,170,122,48,45
abc1bf0c-4ef9-459c-9618-a88e6887b4a5,OFC5819,Udaipur (Tripura),Birth Certificate,43,37,532,103,429,45
6982cce3-0fab-47ec-ad11-4a717019a05d,OFC4347,Silchar,Caste Certificate,16,138,456,34,422,45
01f7a5fc-3c38-4826-9e95-64904eb7f4c1,OFC4715,Dhanbad,Caste Certificate,11,93,926,255,671,45
54e3c33c-c866-49db-bacf-9cc67f28cf74,OFC5115,Gandhinagar,Income Certificate,6,56,364,360,4,35
3c7b04f9-176a-4ee5-bfbc-7b05888ebb59,OFC9780,Nainital,Birth Certificate,41,90,858,275,583,35
ae10d198-f01e-47bd-ae9d-2be7c0bdb0dc,OFC3561,Dhanbad,Domicile Certificate,25,164,94,32,62,45
2a140172-012b-4eaa-9488-3e5ed12fc441,OFC8373,Mahbubnagar,Income Certificate,34,107,876,763,113,45
d2cfb214-d1b7-4f5b-ba55-0810f51cda67,OFC4681,Roorkee,Caste Certificate,23,138,318,112,206,35
287d1061-8a15-4dbc-bf0d-b830d5db8466,OFC4600,Kanpur,Marriage Certificate,13,54,231,159,72,45
f898be8e-2b82-4aaf-a0fb-ca08ab346592,OFC3652,Agatti,Marriage Certificate,10,103,642,365,277,40
5f0f592b-36ed-4e95-978c-037002aaf9f1,OFC9969,Mahbubnagar,Income Certificate,23,145,611,305,306,40
4181888e-57cb-454a-bee7-fedbf1ff89bc,OFC6782,Jabalpur,Birth Certificate,50,130,529,221,308,48
e7b68f58-bb20-4bf2-a579-aa3e9431c4b5,OFC6021,Manali,Domicile Certificate,41,65,579,367,212,45
61b7cbc8-4a78-4d24-ab04-e6d3dbfdce30,OFC5302,Dehradun,Income Certificate,8,151,385,110,275,35
94726609-4a54-4d45-b627-6bf29527728e,OFC7212,Jabalpur,Caste Certificate,37,19,183,134,49,40
516ed9b4-290a-40c3-b6a5-752e394a65e1,OFC8324,Allahabad,Income Certificate,33,112,77,56,21,48
a620dd05-26b6-4f30-b444-258a13fa4b0d,OFC2822,Nizamabad,Marriage Certificate,35,149,490,411,79,48
83ba150a-d58e-46c1-aa08-f9a77616e935,OFC4750,Vadodara,Birth Certificate,29,120,978,332,646,35
43c636f7-1542-4000-8a78-e90186333cfa,OFC4845,Naharlagun,Birth Certificate,20,45,307,178,129,45
9ca8e7e3-95a3-45ef-88b9-72f5e7c8854a,OFC9546,West Delhi,Birth Certificate,20,19,782,88,694,35
fa692615-0abd-4477-a323-00d1f1ae828c,OFC8297,Havelock,Caste Certificate,30,33,495,117,378,35
c758a583-7fbb-4cee-9899-b1449a4fcadd,OFC5781,Gwalior,Domicile Certificate,14,150,757,449,308,48
4a97d5d3-65ea-4110-b2ae-d260060e30e1,OFC3714,Tumkur,Caste Certificate,15,69,391,372,19,45
f8f3b5e4-fe36-4bb3-8cf7-221aa9be5d87,OFC1074,Adilabad,Birth Certificate,18,131,910,640,270,35
25e8966a-7f87-4f68-85d6-5000f3752e7f,OFC1993,Amini,Income Certificate,41,127,873,719,154,48
6222a2ed-1249-4e58-ac1d-5a6166641ea9,OFC3630,Amravati,Death Certificate,50,175,970,783,187,48
2588e779-e9fb-47e3-bf9f-fa985ae8c4a2,OFC2921,Deoghar,Marriage Certificate,32,154,208,139,69,35
80f6c1e5-e831-4e57-b2f5-155e925a8e3b,OFC1615,Agra,Birth Certificate,30,45,443,199,244,45
66fca2e5-0bd2-4769-988e-7ea659d8c876,OFC8563,Dharmanagar,Death Certificate,12,57,993,915,78,40
c3423b8a-794d-448c-8bb5-dcf000c13e15,OFC9768,Dehradun,Income Certificate,21,53,957,780,177,48
19d767ab-e015-49fa-844a-801b1fa2d343,OFC7438,Purnia,Domicile Certificate,17,169,843,816,27,45
177428c5-cb31-41d3-987b-3034071c791f,OFC4134,Varanasi,Death Certificate,23,179,339,137,202,45
d8e5742e-505f-467a-9876-651e62b3e579,OFC1357,Roorkee,Caste Certificate,35,174,762,620,142,48
7db25414-39dc-4198-a064-5d09c5c85282,OFC7023,Salem,Death Certificate,7,90,586,401,185,45
2214a074-baa7-4bb6-aef9-8d1f7beab216,OFC3234,Khammam,Birth Certificate,48,98,347,48,299,48
6684a5cf-38fc-4c9e-97bb-4f2ee233c1ac,OFC5385,Nagaon,Marriage Certificate,24,125,940,759,181,48
039ccb16-8a7f-415c-9396-c793904b2dff,OFC2850,Thoubal,Domicile Certificate,48,83,253,173,80,40
c2137b61-0399-4d62-8675-0ce146cb90c7,OFC3205,Manali,Birth Certificate,8,119,829,250,579,48
30db0c38-427b-435d-aac7-54c5e9c526b4,OFC2098,Bikaner,Income Certificate,34,142,725,33,692,40
050a032a-bc7c-46d1-b3eb-7875f5f6fc5e,OFC7064,Patna,Marriage Certificate,36,96,278,85,193,40
40c0f2dd-8208-466a-852f-f43536f5b727,OFC3740,Silchar,Death Certificate,22,46,385,64,321,40
a19222bb-ec9b-4dab-8fc5-c7d4f7b87f28,OFC8217,Dhanbad,Marriage Certificate,42,91,694,201,493,48
fb1c0404-0146-4fdc-b554-2ffaf2d9fed1,OFC6649,Kullu,Domicile Certificate,22,15,838,145,693,40
e881ae1a-faf0-45eb-8bb8-5f9a86449ff7,OFC1305,Durgapur,Caste Certificate,43,102,791,36,755,40
966befef-b5b0-4cc8-b0b2-c1a38a6abdbd,OFC4369,Tiruchirapalli,Caste Certificate,36,84,991,751,240,45
74b36b5b-7b40-4a8c-bc0d-a4e718025fa1,OFC4331,Pune,Domicile Certificate,24,22,281,237,44,48
f105184a-f9f3-4b49-bcc5-684451c86ec7,OFC5512,Ajmer,Marriage Certificate,35,128,326,297,29,35
55424de0-b480-4aa8-b23a-fc2182f7893b,OFC9575,Amini,Marriage Certificate,19,168,180,163,17,35
0d15a79f-9d2f-4e41-ab21-3387d194402e,OFC4423,Bhopal,Marriage Certificate,38,165,622,173,449,40
88908987-7be9-45c3-bc10-c878050e8e1d,OFC6845,Dhanbad,Death Certificate,37,173,856,403,453,45
2e9eec4f-e024-4c90-b139-53cf22052b30,OFC1952,Hubli,Income Certificate,50,142,418,330,88,45
846bb06a-85e4-42af-b594-44d8e65c19d1,OFC2453,Tawang,Caste Certificate,36,92,432,215,217,35
eed101c1-db39-4310-97ca-1cb3e7d9676b,OFC9116,Delhi,Birth Certificate,26,149,393,62,331,40
a870936e-7df1-4d32-a202-37e12a605671,OFC4138,Nagpur,Caste Certificate,21,117,934,428,506,35
932ecf96-19ab-4828-bcb0-d72d194ad803,OFC9032,Dhanbad,Birth Certificate,19,119,717,426,291,45
cafa7c1c-1b73-4ab1-9c7e-80222c16711f,OFC9823,Kota,Death Certificate,16,60,706,130,576,48
a58e5ae3-5472-4185-a2f1-181c81f243b5,OFC7316,Dhanbad,Domicile Certificate,15,63,333,151,182,40
c9bd98f0-7769-4114-93a9-e5999b7c19f3,OFC5533,Pasighat,Birth Certificate,46,61,393,126,267,35
6d2da9bd-215a-4298-b2c1-f6b7b10deb32,OFC5520,Jalandhar,Death Certificate,44,55,279,66,213,45
6a0ad519-c98b-4d62-9ae1-c945859576e4,OFC3334,Baramulla,Marriage Certificate,40,29,158,71,87,35
48d7c949-b82c-4ae4-8fb2-edc95b1a4bb2,OFC2969,Tumkur,Death Certificate,5,151,268,141,127,45
2af2a360-cd21-4d0d-9f00-da0da65a844a,OFC5673,South Delhi,Income Certificate,36,28,320,134,186,40
7bee2182-9a1b-490d-b06f-af4f6ad31c04,OFC6141,Rangareddy,Birth Certificate,21,86,116,40,76,45
8b5ac969-3574-4aab-a42f-c10e08c9fdbc,OFC1761,Lunglei,Income Certificate,50,41,843,618,225,45
37d49c67-2041-42ca-9cd6-5733f22f4014,OFC8565,Dhanbad,Birth Certificate,42,136,512,311,201,45
37857140-33e4-4439-8e7c-cd6b9dd3f3a5,OFC9219,Gulbarga,Caste Certificate,29,49,825,617,208,45
40cf4d83-9504-4843-8341-d904ea35fbf7,OFC6810,Nainital,Caste Certificate,5,96,972,381,591,35
d397dfde-067e-4e5e-8ba7-260160131fc3,OFC8836,Gulbarga,Death Certificate,41,88,410,50,360,40
6d3cfe73-e406-4e89-a25d-41c8abc8a212,OFC3611,Ratlam,Marriage Certificate,47,37,425,55,370,35
85c1554a-d56b-4272-a53f-7764912f80b7,OFC9854,Dhanbad,Income Certificate,30,169,893,519,374,35
79e09a54-94ee-480a-b078-b838adb03caf,OFC6315,Namchi,Caste Certificate,33,172,793,633,160,35
46129d18-69ff-4d50-bb74-220146e33ce6,OFC8606,Haridwar,Birth Certificate,23,97,442,363,79,35
64c973d9-ae92-4dbd-aa31-5b36e7c75655,OFC7908,Nashik,Birth Certificate,40,75,818,730,88,48
daaa15be-96cb-40e9-b856-7c2de7669fe9,OFC3494,Jaipur,Death Certificate,21,42,799,622,177,45
0e4dba6b-b710-4ef5-aa8e-662b319b705e,OFC1674,Mandi,Income Certificate,16,55,348,189,159,35
964546ae-8d7f-44a2-b222-6778b6f40ee5,OFC2664,Surat,Death Certificate,20,51,424,185,239,35
83544320-3adf-4f72-9924-0f63387f258e,OFC8563,Bilaspur,Income Certificate,16,146,305,204,101,35
80ae0a7e-1a50-46c7-a877-390801ea5e54,OFC7367,Ghaziabad,Domicile Certificate,41,122,162,36,126,45
3d36ae49-7dfc-4483-8e93-04eddc5ba272,OFC4938,Churachandpur,Death Certificate,21,61,295,254,41,35
553b440f-6d74-4018-8f82-7931ec0b0448,OFC9447,Geyzing,Death Certificate,33,30,780,302,478,40
68e3c5e6-d87a-4da9-963a-6ea8babeddc9,OFC9033,Malda,Income Certificate,43,94,416,307,109,45
1a3f56dc-c4dd-4c5c-81e5-486d710a564d,OFC8327,Kanpur,Marriage Certificate,10,17,154,48,106,48
bb067f4b-f247-4b6f-95c7-e1ebf34d7fb1,OFC1731,Solan,Domicile Certificate,6,128,603,438,165,45
ac2aa592-8674-458a-8d48-afc839b5d3cf,OFC4456,Dharmanagar,Caste Certificate,24,53,189,145,44,40
d01d821b-5685-4ee3-98a1-5d0cd1400375,OFC8143,Kavaratti,Death Certificate,47,60,344,175,169,45
dddf42df-1a85-4b05-8156-1a54c63e4cdf,OFC6994,Silchar,Domicile Certificate,49,27,260,82,178,35
43965ba8-55c9-403d-94cb-c6980d3d0ed6,OFC9414,Gwalior,Income Certificate,41,38,845,412,433,40
8ef003c1-3f7f-4175-9276-9a809bdf7a83,OFC7584,South Delhi,Income Certificate,21,61,52,31,21,45
3eb3ac3b-1373-49e8-bcc9-15cb2a126174,OFC2467,Belgaum,Marriage Certificate,42,41,841,380,461,35
169d01e6-2cc8-41df-8b8c-447e228b2bd7,OFC4202,Kavaratti,Marriage Certificate,33,74,325,151,174,35
daceccb0-4ba7-461d-a8a4-f346cfcba846,OFC5264,Mandi,Death Certificate,12,171,76,65,11,35
048c87fa-1289-4765-8f23-efa2be5259b2,OFC2006,Shillong,Income Certificate,14,98,506,182,324,45
0b0ecdc3-5c85-4c4f-81c3-2abb692d2e78,OFC9570,Bhilwara,Income Certificate,33,67,903,551,352,40
64e5452d-8995-43ef-b30a-10ae98baaf5e,OFC2505,Panaji,Birth Certificate,37,139,753,124,629,45
c482a8a1-bc15-41f2-9ba5-14dc07c4e35e,OFC6650,Kathua,Domicile Certificate,35,89,530,46,484,48
d7b5d8f1-8e6f-430d-ac4b-303475ca10bf,OFC1504,Madurai,Marriage Certificate,9,77,679,335,344,35
97d7fa7d-ae47-4e2d-ba89-c909de82821e,OFC1811,Asansol,Domicile Certificate,30,22,371,214,157,45
c42ca732-9767-499d-a985-2382f9c9c2d6,OFC7289,Anand,Income Certificate,16,177,700,90,610,40
7fd054ea-ce6f-4139-a5f7-8363be199ccc,OFC4571,Khammam,Income Certificate,24,115,233,156,77,35
9d8fbe53-8f18-4d1b-9fd5-f8eb0854445a,OFC7233,Kullu,Income Certificate,44,86,694,367,327,35
1f8626a2-01a4-401e-b16d-221e8a4b536f,OFC7137,Dhanbad,Domicile Certificate,45,100,114,72,42,45
36260a39-2d70-4383-9720-139f61219fb5,OFC1995,Mangalore,Marriage Certificate,19,59,666,327,339,48
b0c75d8a-7cc1-4f83-ab05-8cccba6cd19a,OFC7307,Dharamshala,Birth Certificate,31,172,234,48,186,35
50b4e8f6-c4ed-468a-8a41-d5769ba1eb47,OFC1686,Rudrapur,Death Certificate,22,78,574,490,84,35
1e05928d-615b-4b1a-91f9-bbbbf3711a4d,OFC6385,Tirunelveli,Domicile Certificate,24,88,86,64,22,48
d9f2c0ae-6d9e-4ce9-9d0e-5032455e610a,OFC2747,Kavaratti,Domicile Certificate,34,15,150,126,24,45
d662b732-dd1e-4d4f-9726-ce03cf8b3269,OFC3729,Agra,Caste Certificate,34,40,314,177,137,45
c5b9dc83-06b8-4c54-a1b3-c11e563108fb,OFC3250,Solan,Marriage Certificate,49,178,185,99,86,45
d621813d-139d-4278-a44c-8d5d0839fb5c,OFC6997,Pathankot,Domicile Certificate,30,170,57,51,6,45
8016b548-b367-424e-a7a3-5f80bea5a5fe,OFC4262,Ramgarh,Death Certificate,37,175,884,714,170,45
c9cdc94e-985c-4e00-aa47-792f82f95507,OFC6465,Ludhiana,Income Certificate,45,126,543,104,439,35
f9f922d1-a40d-41e5-9ab7-ecbbb63e3b4a,OFC7755,Sagar,Caste Certificate,18,149,502,298,204,45
d38be447-6c20-409e-bc33-cca7fd3698f3,OFC8209,Gangtok,Death Certificate,17,174,631,140,491,48
800e4fff-eb57-4bbf-b67c-8f3b583459d2,OFC7859,Agra,Domicile Certificate,19,117,211,150,61,35
4b721484-dc4a-4728-9446-65727a1d1b8d,OFC4008,Dispur,Death Certificate,29,16,339,285,54,45
e52492cc-1abe-47e8-bcf5-5530a9843ddb,OFC4090,Naharlagun,Caste Certificate,5,35,414,326,88,35
545c3d88-7ed2-494c-8cc8-6009c27a0863,OFC9754,Churachandpur,Income Certificate,23,132,738,276,462,45
2225b2e3-d75f-4559-a779-b92f40fc3304,OFC8723,Tezpur,Caste Certificate,50,111,524,516,8,35
81035b03-1abc-4942-897f-4822db410cdb,OFC3385,Ujjain,Caste Certificate,45,154,991,887,104,45
f760b8c8-0193-4e60-901f-b09a605667f2,OFC6580,Begusarai,Caste Certificate,24,154,65,46,19,48
73a65e24-247c-4d68-8f92-f8305d293653,OFC9352,Manali,Birth Certificate,26,179,706,441,265,48
17fdd297-92a7-4615-83e5-0bf35c42aec7,OFC3431,Panaji,Caste Certificate,32,166,77,34,43,48
d3ba39bf-975a-41fa-a3d1-194bcad3d455,OFC5122,Agatti,Marriage Certificate,44,15,78,53,25,48
8e4fbdcc-1c1b-4f25-a42b-1eb1035856df,OFC2308,Geyzing,Marriage Certificate,50,75,132,37,95,45
e7d9fc4a-b7f6-49f5-bd57-2700bf1ebf57,OFC7397,Nashik,Income Certificate,38,138,947,177,770,48
5dc5f7d7-a4fc-442e-97f3-17ca102e0381,OFC6525,Alwar,Death Certificate,20,70,991,141,850,48
d3100149-cab3-435a-b590-178608dbe0eb,OFC7806,Ghaziabad,Marriage Certificate,50,20,709,96,613,48
f684dd97-e548-4d87-ad08-d5317e1612a7,OFC1805,Dharmanagar,Birth Certificate,20,173,896,227,669,48
e348b43f-ac2a-47c4-a7d8-b0d04a71c982,OFC9535,Tumkur,Marriage Certificate,44,85,966,149,817,48
0ab2bbb8-122a-429b-afc3-5986287bb43c,OFC8011,Panaji,Caste Certificate,35,167,142,110,32,35
f135526b-df37-4502-ab43-3531f0b26287,OFC6826,Udaipur,Birth Certificate,8,43,857,817,40,48
7f5b4c1e-3841-4c11-8386-8bbfd12454c2,OFC4046,Dharmanagar,Death Certificate,36,95,691,94,597,40
8af49ffd-eb32-4ee5-982c-ac77eb3397fb,OFC4236,Aizawl,Death Certificate,21,45,327,191,136,40
a7ef12b5-3802-41ba-8f2b-8da7227a12a9,OFC1171,Alwar,Domicile Certificate,33,129,633,504,129,48
27e9749b-f29f-4b51-8e0c-9cea6809f74c,OFC8049,Junagadh,Caste Certificate,20,134,210,91,119,40
a5d8adce-f811-463a-b67e-e0173309c045,OFC3357,Arrah,Death Certificate,34,178,67,62,5,40
4d124e62-026e-4c9c-befd-5e069b1cc20c,OFC7791,Gandhinagar,Marriage Certificate,22,155,650,241,409,45
2030b960-f52f-4720-b02d-b1e6b8fc36af,OFC3781,Udaipur (Tripura),Birth Certificate,16,94,378,146,232,48
a1bb9469-fbc5-4e52-993e-3f7eba1c3826,OFC2906,Minicoy,Death Certificate,45,84,728,138,590,40
7f2eeb83-dc2a-4f24-932a-211ca34242b6,OFC4915,Mandi,Death Certificate,15,174,735,297,438,35
829ee132-e254-4a8a-aa64-8c366a7c909f,OFC9330,Sagar,Domicile Certificate,39,110,145,99,46,40
c9888fb3-d9ba-41d1-abdb-18ec18dbb5cf,OFC5061,Gaya,Caste Certificate,22,119,264,188,76,48
030f4834-ebdf-4948-8a3c-92f15367a082,OFC7913,Amravati,Marriage Certificate,28,67,673,351,322,45
b848c3b6-63d7-4855-af1f-de7d40e99d9e,OFC2009,Shillong,Marriage Certificate,38,28,947,688,259,45
14343b3a-dbc5-49a3-887f-237571d3ed80,OFC1955,Gulbarga,Domicile Certificate,38,101,762,147,615,35
1df0451d-05fe-4365-a8a0-51c092f830d6,OFC2211,South Delhi,Marriage Certificate,29,32,731,605,126,40
